,연,월,일,기온
1070,2008,12,6,10.3
1071,2008,12,7,7.5
1072,2008,12,8,8.1
1073,2008,12,9,8.8
1074,2008,12,10,14.1
1075,2008,12,11,14.0
1076,2008,12,12,13.1
1077,2008,12,13,11.3
1078,2008,12,14,7.5
1079,2008,12,15,7.2
1080,2008,12,16,8.4
1081,2008,12,17,8.8
1082,2008,12,18,11.4
1083,2008,12,19,10.0
1084,2008,12,20,10.1
1085,2008,12,21,13.5
1086,2008,12,22,13.2
1087,2008,12,23,6.9
1088,2008,12,24,6.8
1089,2008,12,25,10.1
1090,2008,12,26,5.2
1091,2008,12,27,6.0
1092,2008,12,28,7.3
1093,2008,12,29,9.9
1094,2008,12,30,9.0
1095,2008,12,31,6.6
1096,2009,1,1,6.2
1097,2009,1,2,6.9
1098,2009,1,3,6.6
1099,2009,1,4,7.5
1100,2009,1,5,8.5
1101,2009,1,6,8.6
1102,2009,1,7,7.0
1103,2009,1,8,6.7
1104,2009,1,9,4.4
1105,2009,1,10,5.6
1106,2009,1,11,5.1
1107,2009,1,12,4.5
1108,2009,1,13,5.1
1109,2009,1,14,5.9
1110,2009,1,15,4.3
1111,2009,1,16,5.0
1112,2009,1,17,6.4
1113,2009,1,18,6.0
1114,2009,1,19,9.1
1115,2009,1,20,7.5
1116,2009,1,21,6.6
1117,2009,1,22,5.9
1118,2009,1,23,10.3
1119,2009,1,24,6.8
1120,2009,1,25,5.9
1121,2009,1,26,6.5
1122,2009,1,27,7.6
1123,2009,1,28,6.7
1124,2009,1,29,8.9
1125,2009,1,30,9.6
1126,2009,1,31,7.8
1127,2009,2,1,7.9
1128,2009,2,2,6.2
1129,2009,2,3,8.9
1130,2009,2,4,7.5
1131,2009,2,5,7.4
1132,2009,2,6,7.9
1133,2009,2,7,7.1
1134,2009,2,8,7.4
1135,2009,2,9,6.1
1136,2009,2,10,8.7
1137,2009,2,11,6.9
1138,2009,2,12,9.8
1139,2009,2,13,11.4
1140,2009,2,14,18.1
1141,2009,2,15,12.7
1142,2009,2,16,10.5
1143,2009,2,17,4.9
1144,2009,2,18,6.1
1145,2009,2,19,6.6
1146,2009,2,20,6.3
1147,2009,2,21,6.4
1148,2009,2,22,7.7
1149,2009,2,23,6.6
1150,2009,2,24,5.2
1151,2009,2,25,7.6
1152,2009,2,26,6.9
1153,2009,2,27,3.4
1154,2009,2,28,6.8
1155,2009,3,1,7.1
1156,2009,3,2,6.9
1157,2009,3,3,3.2
1158,2009,3,4,5.8
1159,2009,3,5,8.6
1160,2009,3,6,8.1
1161,2009,3,7,11.6
1162,2009,3,8,8.6
1163,2009,3,9,10.2
1164,2009,3,10,11.5
1165,2009,3,11,7.6
1166,2009,3,12,8.1
1167,2009,3,13,10.0
1168,2009,3,14,11.6
1169,2009,3,15,9.4
1170,2009,3,16,11.1
1171,2009,3,17,14.4
1172,2009,3,18,15.1
1173,2009,3,19,17.2
1174,2009,3,20,15.3
1175,2009,3,21,11.8
1176,2009,3,22,15.3
1177,2009,3,23,12.7
1178,2009,3,24,8.6
1179,2009,3,25,8.0
1180,2009,3,26,8.0
1181,2009,3,27,7.8
1182,2009,3,28,7.8
1183,2009,3,29,8.1
1184,2009,3,30,8.7
1185,2009,3,31,10.7
1186,2009,4,1,9.9
1187,2009,4,2,9.8
1188,2009,4,3,12.3
1189,2009,4,4,13.8
1190,2009,4,5,14.5
1191,2009,4,6,14.9
1192,2009,4,7,16.0
1193,2009,4,8,16.2
1194,2009,4,9,18.3
1195,2009,4,10,18.6
1196,2009,4,11,18.1
1197,2009,4,12,16.3
1198,2009,4,13,18.8
1199,2009,4,14,17.9
1200,2009,4,15,19.7
1201,2009,4,16,17.7
1202,2009,4,17,12.7
1203,2009,4,18,15.2
1204,2009,4,19,17.4
1205,2009,4,20,16.8
1206,2009,4,21,18.1
1207,2009,4,22,19.7
1208,2009,4,23,17.1
1209,2009,4,24,13.3
1210,2009,4,25,11.2
1211,2009,4,26,16.8
1212,2009,4,27,14.4
1213,2009,4,28,13.0
1214,2009,4,29,15.5
1215,2009,4,30,17.8
1216,2009,5,1,19.5
1217,2009,5,2,19.8
1218,2009,5,3,20.0
1219,2009,5,4,20.4
1220,2009,5,5,17.8
1221,2009,5,6,16.4
1222,2009,5,7,17.0
1223,2009,5,8,17.8
1224,2009,5,9,21.0
1225,2009,5,10,23.0
1226,2009,5,11,21.4
1227,2009,5,12,22.2
1228,2009,5,13,22.4
1229,2009,5,14,18.4
1230,2009,5,15,16.3
1231,2009,5,16,17.6
1232,2009,5,17,19.4
1233,2009,5,18,23.7
1234,2009,5,19,21.7
1235,2009,5,20,23.2
1236,2009,5,21,23.0
1237,2009,5,22,21.8
1238,2009,5,23,23.2
1239,2009,5,24,19.4
1240,2009,5,25,18.9
1241,2009,5,26,21.3
1242,2009,5,27,21.5
1243,2009,5,28,18.5
1244,2009,5,29,17.5
1245,2009,5,30,18.4
1246,2009,5,31,19.7
1247,2009,6,1,19.0
1248,2009,6,2,21.1
1249,2009,6,3,21.9
1250,2009,6,4,21.6
1251,2009,6,5,20.0
1252,2009,6,6,20.5
1253,2009,6,7,22.8
1254,2009,6,8,19.0
1255,2009,6,9,21.8
1256,2009,6,10,23.1
1257,2009,6,11,21.6
1258,2009,6,12,23.6
1259,2009,6,13,23.0
1260,2009,6,14,20.7
1261,2009,6,15,20.8
1262,2009,6,16,19.6
1263,2009,6,17,21.2
1264,2009,6,18,21.7
1265,2009,6,19,22.3
1266,2009,6,20,23.2
1267,2009,6,21,22.8
1268,2009,6,22,23.8
1269,2009,6,23,26.5
1270,2009,6,24,24.1
1271,2009,6,25,24.9
1272,2009,6,26,26.8
1273,2009,6,27,26.6
1274,2009,6,28,23.5
1275,2009,6,29,25.3
1276,2009,6,30,22.8
1277,2009,7,1,23.3
1278,2009,7,2,21.2
1279,2009,7,3,23.2
1280,2009,7,4,24.0
1281,2009,7,5,23.8
1282,2009,7,6,23.7
1283,2009,7,7,26.9
1284,2009,7,8,26.5
1285,2009,7,9,27.9
1286,2009,7,10,28.3
1287,2009,7,11,25.3
1288,2009,7,12,25.5
1289,2009,7,13,28.9
1290,2009,7,14,27.6
1291,2009,7,15,29.1
1292,2009,7,16,29.3
1293,2009,7,17,25.9
1294,2009,7,18,27.7
1295,2009,7,19,29.4
1296,2009,7,20,27.1
1297,2009,7,21,22.8
1298,2009,7,22,24.1
1299,2009,7,23,25.6
1300,2009,7,24,26.3
1301,2009,7,25,28.1
1302,2009,7,26,29.6
1303,2009,7,27,27.2
1304,2009,7,28,26.7
1305,2009,7,29,28.2
1306,2009,7,30,28.4
1307,2009,7,31,23.3
1308,2009,8,1,24.6
1309,2009,8,2,24.3
1310,2009,8,3,26.3
1311,2009,8,4,26.0
1312,2009,8,5,27.5
1313,2009,8,6,27.5
1314,2009,8,7,28.6
1315,2009,8,8,27.6
1316,2009,8,9,28.3
1317,2009,8,10,27.1
1318,2009,8,11,26.7
1319,2009,8,12,26.6
1320,2009,8,13,28.2
1321,2009,8,14,28.6
1322,2009,8,15,27.2
1323,2009,8,16,27.8
1324,2009,8,17,26.5
1325,2009,8,18,26.6
1326,2009,8,19,27.3
1327,2009,8,20,27.6
1328,2009,8,21,28.9
1329,2009,8,22,28.9
1330,2009,8,23,27.2
1331,2009,8,24,26.0
1332,2009,8,25,24.8
1333,2009,8,26,24.4
1334,2009,8,27,25.3
1335,2009,8,28,27.4
1336,2009,8,29,28.6
1337,2009,8,30,23.3
1338,2009,8,31,19.1
1339,2009,9,1,25.7
1340,2009,9,2,22.3
1341,2009,9,3,22.2
1342,2009,9,4,23.2
1343,2009,9,5,24.4
1344,2009,9,6,24.4
1345,2009,9,7,24.9
1346,2009,9,8,24.8
1347,2009,9,9,22.6
1348,2009,9,10,24.1
1349,2009,9,11,23.9
1350,2009,9,12,21.4
1351,2009,9,13,23.7
1352,2009,9,14,23.2
1353,2009,9,15,21.9
1354,2009,9,16,23.7
1355,2009,9,17,22.5
1356,2009,9,18,20.9
1357,2009,9,19,21.7
1358,2009,9,20,22.4
1359,2009,9,21,21.3
1360,2009,9,22,23.3
1361,2009,9,23,23.9
1362,2009,9,24,23.3
1363,2009,9,25,23.3
1364,2009,9,26,23.4
1365,2009,9,27,21.9
1366,2009,9,28,23.4
1367,2009,9,29,23.1
1368,2009,9,30,20.2
1369,2009,10,1,20.8
1370,2009,10,2,21.3
1371,2009,10,3,22.8
1372,2009,10,4,22.4
1373,2009,10,5,19.6
1374,2009,10,6,17.8
1375,2009,10,7,17.6
1376,2009,10,8,21.2
1377,2009,10,9,20.4
1378,2009,10,10,17.7
1379,2009,10,11,18.9
1380,2009,10,12,18.5
1381,2009,10,13,19.8
1382,2009,10,14,18.2
1383,2009,10,15,18.1
